z_re,z_im,w_re,w_im
-2.694915254237288,0.9661016949152543,2.5718882107998615,-5.026991391677269
-2.694915254237288,1.0677966101694913,1.5372950883565122,2.2201310403118337
-2.694915254237288,1.1694915254237293,1.3568563669572775,-1.835222185096291
-2.694915254237288,1.2711864406779663,1.4292576557394043,-1.787651014188563
-2.694915254237288,1.3728813559322033,1.5028446844978345,-1.7440150791774356
-2.694915254237288,1.4745762711864412,1.5774766295183624,-1.704065358344133
-2.694915254237288,1.5762711864406782,1.6530249410202216,-1.667556781291816
-2.694915254237288,1.6779661016949152,1.7293702879429347,-1.634254545427987
-2.694915254237288,1.7796610169491531,1.8064004808606076,-1.603938197162415
-2.694915254237288,1.8813559322033901,1.8840091568953121,-1.5764039908858454
-2.694915254237288,1.9830508474576272,1.5524311675846407,-6.418292037668655
-2.694915254237288,2.084745762711865,1.630897638471081,-6.395781944583476
-2.694915254237288,2.186440677966102,1.709652703004167,-6.375548780884469
-2.694915254237288,2.288135593220339,1.7886089454112892,-6.3574575013255075
-2.694915254237288,2.389830508474577,1.867683618238817,-6.341387576355957
-2.694915254237288,2.491525423728814,1.9467987249944927,-6.327231349302045
-2.694915254237288,2.593220338983051,2.025881078731694,-6.314892341519909
-2.694915254237288,2.694915254237289,2.104862319725741,-6.304283594150288
-2.694915254237288,2.796610169491526,2.18367888614155,-6.2953261104006035
-2.694915254237288,2.898305084745763,2.262271938651425,-6.287947440908315
-2.694915254237288,3.0,2.3405872441417097,-6.282080436859778
-2.593220338983051,-3.0,9.92460528981844,-2.020087649270591
-2.593220338983051,-2.8983050847457625,9.900800179976262,-1.9887700561249158
-2.593220338983051,-2.7966101694915255,9.877949473711883,-1.9574685606290676
-2.593220338983051,-2.694915254237288,9.856073456103747,-1.9261942502861764
-2.593220338983051,-2.593220338983051,9.83518681922079,-1.894955344400581
-2.593220338983051,-2.4915254237288136,9.81529810236984,-1.8637559612955639
-2.593220338983051,-2.389830508474576,9.796409243293215,-1.8325945444277913
-2.593220338983051,-2.288135593220339,9.778515294152356,-1.8014618619649159
-2.593220338983051,-2.1864406779661016,9.761604369915158,-1.7703384744707935
-2.593220338983051,-2.084745762711864,9.745657914548433,-1.73919154206792
-2.593220338983051,-1.9830508474576272,9.730651393789318,-1.7079708165305174
-2.593220338983051,-1.8813559322033897,9.71655555429718,-1.676603637366849
-2.593220338983051,-1.7796610169491525,9.703338430121747,-1.6449887289774585
-2.593220338983051,-1.6779661016949152,9.69096833109012,-1.6129885882674677
-2.593220338983051,-1.5762711864406778,9.679418115249305,-1.5804202770230378
-2.593220338983051,-1.4745762711864405,1.207210026755162,-2.4312081778378922
-2.593220338983051,-1.3728813559322033,1.1972681616260745,-2.3967169011143024
-2.593220338983051,-1.271186440677966,1.1881625784344942,-2.3607196885172663
-2.593220338983051,-1.1694915254237288,1.1799675442711002,-2.3227304978487737
-2.593220338983051,-1.0677966101694913,1.1728176853217471,-2.2821570849306005
-2.593220338983051,-0.9661016949152543,1.1669283207796837,-2.2382974922887082
-2.593220338983051,-0.8644067796610169,1.1626173475569122,-2.1903503419117243
-2.593220338983051,-0.7627118644067794,1.1603250737255706,-2.137448137188324
-2.593220338983051,-0.6610169491525424,1.1606254848574453,-2.0787238605092018
-2.593220338983051,-0.5593220338983049,1.1642194128298355,-2.0134181721193487
-2.593220338983051,-0.45762711864406747,1.171898973800325,-1.9410241618482078
-2.593220338983051,-0.35593220338983045,1.1844766091823136,-1.861447645651303
-2.593220338983051,-0.254237288135593,1.2026834379515061,-1.7751389220728808
-2.593220338983051,-0.15254237288135553,1.8727754171083149,-5.892489550482898
-2.593220338983051,-0.05084745762711851,1.9035766083001497,-5.796365978037359
